ticker,revenue_year,revenue_month,revenue,avail_date
2330.TW,2011,9,32860849000,2011-10-10
2330.TW,2011,10,37246661000,2011-11-10
2330.TW,2011,11,35218771000,2011-12-10
2330.TW,2011,12,30566947000,2012-01-10
2330.TW,2012,1,34053091000,2012-02-10
2330.TW,2012,2,33584499000,2012-03-10
2330.TW,2012,3,36611146000,2012-04-10
2330.TW,2012,4,40007591000,2012-05-10
2330.TW,2012,5,43623222000,2012-06-10
2330.TW,2012,6,42869733000,2012-07-10
2330.TW,2012,7,47924170000,2012-08-10
2330.TW,2012,8,48896013000,2012-09-10
2330.TW,2012,9,42816800000,2012-10-10
2330.TW,2012,10,49282571000,2012-11-10
2330.TW,2012,11,43644278000,2012-12-10
2330.TW,2012,12,36558773000,2013-01-10
2330.TW,2013,1,47438687000,2013-02-10
2330.TW,2013,2,41182084000,2013-03-10
2330.TW,2013,3,44134225000,2013-04-10
2330.TW,2013,4,50070645000,2013-05-10
2330.TW,2013,5,51787926000,2013-06-10
2330.TW,2013,6,54027749000,2013-07-10
2330.TW,2013,7,52103384000,2013-08-10
2330.TW,2013,8,55091177000,2013-09-10
2330.TW,2013,9,55382473000,2013-10-10
2330.TW,2013,10,51794813000,2013-11-10
2330.TW,2013,11,44329997000,2013-12-10
2330.TW,2013,12,49681037000,2014-01-10
2330.TW,2014,1,51429993000,2014-02-10
2330.TW,2014,2,46829051000,2014-03-10
2330.TW,2014,3,49956128000,2014-04-10
2330.TW,2014,4,61887391000,2014-05-10
2330.TW,2014,5,60789137000,2014-06-10
2330.TW,2014,6,60343956000,2014-07-10
2330.TW,2014,7,64924870000,2014-08-10
2330.TW,2014,8,69278551000,2014-09-10
2330.TW,2014,9,74846313000,2014-10-10
2330.TW,2014,10,80736353000,2014-11-10
2330.TW,2014,11,72274532000,2014-12-10
2330.TW,2014,12,69510190000,2015-01-10
2330.TW,2015,1,87120068000,2015-02-10
2330.TW,2015,2,62645075000,2015-03-10
2330.TW,2015,3,72269001000,2015-04-10
2330.TW,2015,4,75329510000,2015-05-10
2330.TW,2015,5,70154763000,2015-06-10
2330.TW,2015,6,59955479000,2015-07-10
2330.TW,2015,7,80952810000,2015-08-10
2330.TW,2015,8,67038016000,2015-09-10
2330.TW,2015,9,64514083000,2015-10-10
2330.TW,2015,10,81743395000,2015-11-10
2330.TW,2015,11,63428163000,2015-12-10
2330.TW,2015,12,58347005000,2016-01-10
2330.TW,2016,1,70855235000,2016-02-10
2330.TW,2016,2,59551321000,2016-03-10
2330.TW,2016,3,73088805000,2016-04-10
2330.TW,2016,4,66843310000,2016-05-10
2330.TW,2016,5,73575784000,2016-06-10
2330.TW,2016,6,81390752000,2016-07-10
2330.TW,2016,7,76391654000,2016-08-10
2330.TW,2016,8,94311424000,2016-09-10
2330.TW,2016,9,89702807000,2016-10-10
2330.TW,2016,10,91085318000,2016-11-10
2330.TW,2016,11,93029912000,2016-12-10
2330.TW,2016,12,78112022000,2017-01-10
2330.TW,2017,1,76616258000,2017-02-10
2330.TW,2017,2,71422961000,2017-03-10
2330.TW,2017,3,85875181000,2017-04-10
2330.TW,2017,4,56871933000,2017-05-10
2330.TW,2017,5,72795974000,2017-06-10
2330.TW,2017,6,84187305000,2017-07-10
2330.TW,2017,7,71611190000,2017-08-10
2330.TW,2017,8,91917167000,2017-09-10
2330.TW,2017,9,88578988000,2017-10-10
2330.TW,2017,10,94519722000,2017-11-10
2330.TW,2017,11,93153310000,2017-12-10
2330.TW,2017,12,89897252000,2018-01-10
2330.TW,2018,1,79740672000,2018-02-10
2330.TW,2018,2,64640562000,2018-03-10
2330.TW,2018,3,103697437000,2018-04-10
2330.TW,2018,4,81869781000,2018-05-10
2330.TW,2018,5,80968732000,2018-06-10
2330.TW,2018,6,70438298000,2018-07-10
2330.TW,2018,7,74370924000,2018-08-10
2330.TW,2018,8,91055038000,2018-09-10
2330.TW,2018,9,94921920000,2018-10-10
2330.TW,2018,10,101550181000,2018-11-10
2330.TW,2018,11,98389414000,2018-12-10
2330.TW,2018,12,89830598000,2019-01-10
2330.TW,2019,1,78093827000,2019-02-10
2330.TW,2019,2,60889055000,2019-03-10
2330.TW,2019,3,79721587000,2019-04-10
2330.TW,2019,4,74693615000,2019-05-10
2330.TW,2019,5,80436931000,2019-06-10
2330.TW,2019,6,85867929000,2019-07-10
2330.TW,2019,7,84757724000,2019-08-10
2330.TW,2019,8,106117619000,2019-09-10
2330.TW,2019,9,102170096000,2019-10-10
2330.TW,2019,10,106039531000,2019-11-10
2330.TW,2019,11,107884396000,2019-12-10
2330.TW,2019,12,103313138000,2020-01-10
2330.TW,2020,1,103683135000,2020-02-10
2330.TW,2020,2,93394449000,2020-03-10
2330.TW,2020,3,113519599000,2020-04-10
2330.TW,2020,4,96001572000,2020-05-10
2330.TW,2020,5,93819010000,2020-06-10
2330.TW,2020,6,120877785000,2020-07-10
2330.TW,2020,7,105963468000,2020-08-10
2330.TW,2020,8,122878244000,2020-09-10
2330.TW,2020,9,127584492000,2020-10-10
2330.TW,2020,10,119302707000,2020-11-10
2330.TW,2020,11,124865438000,2020-12-10
2330.TW,2020,12,117364912000,2021-01-10
2330.TW,2021,1,126749152000,2021-02-10
2330.TW,2021,2,106533690000,2021-03-10
2330.TW,2021,3,129127388000,2021-04-10
2330.TW,2021,4,111314794000,2021-05-10
2330.TW,2021,5,112359668000,2021-06-10
2330.TW,2021,6,148470660000,2021-07-10
2330.TW,2021,7,124557799000,2021-08-10
2330.TW,2021,8,137427162000,2021-09-10
2330.TW,2021,9,152685418000,2021-10-10
2330.TW,2021,10,134539477000,2021-11-10
2330.TW,2021,11,148267599000,2021-12-10
2330.TW,2021,12,155382230000,2022-01-10
2330.TW,2022,1,172176110000,2022-02-10
2330.TW,2022,2,146933238000,2022-03-10
2330.TW,2022,3,171966525000,2022-04-10
2330.TW,2022,4,172561382000,2022-05-10
2330.TW,2022,5,185705425000,2022-06-10
2330.TW,2022,6,175874001000,2022-07-10
2330.TW,2022,7,186762689000,2022-08-10
2330.TW,2022,8,218132391000,2022-09-10
2330.TW,2022,9,208247663000,2022-10-10
2330.TW,2022,10,210265633000,2022-11-10
2330.TW,2022,11,222705993000,2022-12-10
2330.TW,2022,12,192560242000,2023-01-10
2330.TW,2023,1,200050544000,2023-02-10
2330.TW,2023,2,163174097000,2023-03-10
2330.TW,2023,3,145408332000,2023-04-10
2330.TW,2023,4,147899735000,2023-05-10
2330.TW,2023,5,176537345000,2023-06-10
2330.TW,2023,6,156404174000,2023-07-10
2330.TW,2023,7,177616220000,2023-08-10
2330.TW,2023,8,188686256000,2023-09-10
2330.TW,2023,9,180430282000,2023-10-10
2330.TW,2023,10,243202811000,2023-11-10
2330.TW,2023,11,206026179000,2023-12-10
2330.TW,2023,12,176299866000,2024-01-10
2330.TW,2024,1,215785127000,2024-02-10
2330.TW,2024,2,181648270000,2024-03-10
2330.TW,2024,3,195210804000,2024-04-10
2330.TW,2024,4,236021112000,2024-05-10
2330.TW,2024,5,229620372000,2024-06-10
2330.TW,2024,6,207868693000,2024-07-10
2330.TW,2024,7,256953058000,2024-08-10
2330.TW,2024,8,250866368000,2024-09-10
2330.TW,2024,9,251872717000,2024-10-10
2330.TW,2024,10,314239713000,2024-11-10
2330.TW,2024,11,276058358000,2024-12-10
2330.TW,2024,12,278163107000,2025-01-10
2330.TW,2025,1,293288038000,2025-02-10
2330.TW,2025,2,260008796000,2025-03-10
2330.TW,2025,3,285956830000,2025-04-10
2330.TW,2025,4,349566940000,2025-05-10
2330.TW,2025,5,320515951000,2025-06-10
2330.TW,2025,6,263708978000,2025-07-10
2330.TW,2025,7,323165707000,2025-08-10
2330.TW,2025,8,335771691000,2025-09-10
2330.TW,2025,9,330980920000,2025-10-10
2330.TW,2025,10,367473051000,2025-11-10
2330.TW,2025,11,343613802000,2025-12-10
2330.TW,2025,12,335003568000,2026-01-10
2330.TW,2026,1,401255128000,2026-02-10
2330.TW,2026,2,317656613000,2026-03-10
2330.TW,2026,3,415191699000,2026-04-10
2330.TW,2026,4,410725118000,2026-05-10
2330.TW,2026,5,416975163000,2026-06-10
2330.TW,2026,6,442679969000,2026-07-10
2454.TW,2005,5,3236003000,2005-06-10
2454.TW,2005,6,3391481000,2005-07-10
2454.TW,2005,7,3651588000,2005-08-10
2454.TW,2005,8,4507139000,2005-09-10
2454.TW,2005,9,4607988000,2005-10-10
2454.TW,2005,10,5096690000,2005-11-10
2454.TW,2005,11,4854790000,2005-12-10
2454.TW,2005,12,4783911000,2006-01-10
2454.TW,2006,1,3883927000,2006-02-10
2454.TW,2006,2,3132768000,2006-03-10
2454.TW,2006,3,4077359000,2006-04-10
2454.TW,2006,4,4522843000,2006-05-10
2454.TW,2006,5,3734309000,2006-06-10
2454.TW,2006,6,3493730000,2006-07-10
2454.TW,2006,7,3856590000,2006-08-10
2454.TW,2006,8,5345446000,2006-09-10
2454.TW,2006,9,5844663000,2006-10-10
2454.TW,2006,10,5280730000,2006-11-10
2454.TW,2006,11,5113300000,2006-12-10
2454.TW,2006,12,4655940000,2007-01-10
2454.TW,2007,1,5062024000,2007-02-10
2454.TW,2007,2,4119950000,2007-03-10
2454.TW,2007,3,5714994000,2007-04-10
2454.TW,2007,4,6108723000,2007-05-10
2454.TW,2007,5,5869103000,2007-06-10
2454.TW,2007,6,5675496000,2007-07-10
2454.TW,2007,7,6389013000,2007-08-10
2454.TW,2007,8,9020524000,2007-09-10
2454.TW,2007,9,9023225000,2007-10-10
2454.TW,2007,10,7278424000,2007-11-10
2454.TW,2007,11,5896575000,2007-12-10
2454.TW,2007,12,4486067000,2008-01-10
2454.TW,2008,1,5332733000,2008-02-10
2454.TW,2008,2,3795490000,2008-03-10
2454.TW,2008,3,6113305000,2008-04-10
2454.TW,2008,4,6599612000,2008-05-10
2454.TW,2008,5,5078517000,2008-06-10
2454.TW,2008,6,4865411000,2008-07-10
2454.TW,2008,7,6482068000,2008-08-10
2454.TW,2008,8,6933526000,2008-09-10
2454.TW,2008,9,7461350000,2008-10-10
2454.TW,2008,10,6832486000,2008-11-10
2454.TW,2008,11,4619569000,2008-12-10
2454.TW,2008,12,3901474000,2009-01-10
2454.TW,2009,1,5151166000,2009-02-10
2454.TW,2009,2,5763728000,2009-03-10
2454.TW,2009,3,6819572000,2009-04-10
2454.TW,2009,4,6757251000,2009-05-10
2454.TW,2009,5,6316058000,2009-06-10
2454.TW,2009,6,5745097000,2009-07-10
2454.TW,2009,7,7274257000,2009-08-10
2454.TW,2009,8,8515699000,2009-09-10
2454.TW,2009,9,7257690000,2009-10-10
2454.TW,2009,10,5883385000,2009-11-10
2454.TW,2009,11,6257126000,2009-12-10
2454.TW,2009,12,5571722000,2010-01-10
2454.TW,2010,1,9042190000,2010-02-10
2454.TW,2010,2,4563992000,2010-03-10
2454.TW,2010,3,6578483000,2010-04-10
2454.TW,2010,4,8004184000,2010-05-10
2454.TW,2010,5,6149400000,2010-06-10
2454.TW,2010,6,4830957000,2010-07-10
2454.TW,2010,7,5204480000,2010-08-10
2454.TW,2010,8,6628098000,2010-09-10
2454.TW,2010,9,6442404000,2010-10-10
2454.TW,2010,10,4671391000,2010-11-10
2454.TW,2010,11,4576274000,2010-12-10
2454.TW,2010,12,5296578000,2011-01-10
2454.TW,2011,1,4779612000,2011-02-10
2454.TW,2011,2,2735915000,2011-03-10
2454.TW,2011,3,4761251000,2011-04-10
2454.TW,2011,4,4698646000,2011-05-10
2454.TW,2011,5,3758750000,2011-06-10
2454.TW,2011,6,3976841000,2011-07-10
2454.TW,2011,7,4647350000,2011-08-10
2454.TW,2011,8,5314982000,2011-09-10
2454.TW,2011,9,5194291000,2011-10-10
2454.TW,2011,10,4858027000,2011-11-10
2454.TW,2011,11,4528282000,2011-12-10
2454.TW,2011,12,4589576000,2012-01-10
2454.TW,2012,1,2919283000,2012-02-10
2454.TW,2012,2,3524703000,2012-03-10
2454.TW,2012,3,5017926000,2012-04-10
2454.TW,2012,4,4768228000,2012-05-10
2454.TW,2012,5,4528036000,2012-06-10
2454.TW,2012,6,4971679000,2012-07-10
2454.TW,2012,7,5936202000,2012-08-10
2454.TW,2012,8,6043974000,2012-09-10
2454.TW,2012,9,7540328000,2012-10-10
2454.TW,2012,10,7431204000,2012-11-10
2454.TW,2012,11,5904465000,2012-12-10
2454.TW,2012,12,4888001000,2013-01-10
2454.TW,2013,1,8452573000,2013-02-10
2454.TW,2013,2,6092037000,2013-03-10
2454.TW,2013,3,9429723000,2013-04-10
2454.TW,2013,4,12571855000,2013-05-10
2454.TW,2013,5,10931095000,2013-06-10
2454.TW,2013,6,9772993000,2013-07-10
2454.TW,2013,7,13218257000,2013-08-10
2454.TW,2013,8,12747998000,2013-09-10
2454.TW,2013,9,13041509000,2013-10-10
2454.TW,2013,10,13887691000,2013-11-10
2454.TW,2013,11,12822202000,2013-12-10
2454.TW,2013,12,13088021000,2014-01-10
2454.TW,2014,1,12843836000,2014-02-10
2454.TW,2014,2,15731675000,2014-03-10
2454.TW,2014,3,17429491000,2014-04-10
2454.TW,2014,4,19096972000,2014-05-10
2454.TW,2014,5,19329908000,2014-06-10
2454.TW,2014,6,15706168000,2014-07-10
2454.TW,2014,7,19270385000,2014-08-10
2454.TW,2014,8,19656145000,2014-09-10
2454.TW,2014,9,18545617000,2014-10-10
2454.TW,2014,10,21604369000,2014-11-10
2454.TW,2014,11,16773480000,2014-12-10
2454.TW,2014,12,17074870000,2015-01-10
2454.TW,2015,1,17463667000,2015-02-10
2454.TW,2015,2,9671259000,2015-03-10
2454.TW,2015,3,20401294000,2015-04-10
2454.TW,2015,4,15113621000,2015-05-10
2454.TW,2015,5,15314278000,2015-06-10
2454.TW,2015,6,16616158000,2015-07-10
2454.TW,2015,7,17912254000,2015-08-10
2454.TW,2015,8,19009152000,2015-09-10
2454.TW,2015,9,20040638000,2015-10-10
2454.TW,2015,10,22236948000,2015-11-10
2454.TW,2015,11,20955528000,2015-12-10
2454.TW,2015,12,18520443000,2016-01-10
2454.TW,2016,1,21325720000,2016-02-10
2454.TW,2016,2,13242410000,2016-03-10
2454.TW,2016,3,21337356000,2016-04-10
2454.TW,2016,4,23021602000,2016-05-10
2454.TW,2016,5,24636105000,2016-06-10
2454.TW,2016,6,24869604000,2016-07-10
2454.TW,2016,7,24818864000,2016-08-10
2454.TW,2016,8,25870296000,2016-09-10
2454.TW,2016,9,27714331000,2016-10-10
2454.TW,2016,10,23805366000,2016-11-10
2454.TW,2016,11,23516040000,2016-12-10
2454.TW,2016,12,21354019000,2017-01-10
2454.TW,2017,1,18313922000,2017-02-10
2454.TW,2017,2,16950610000,2017-03-10
2454.TW,2017,3,20818189000,2017-04-10
2454.TW,2017,4,17747750000,2017-05-10
2454.TW,2017,5,18437404000,2017-06-10
2454.TW,2017,6,21893635000,2017-07-10
2454.TW,2017,7,18969298000,2017-08-10
2454.TW,2017,8,22495998000,2017-09-10
2454.TW,2017,9,22186112000,2017-10-10
2454.TW,2017,10,21011596000,2017-11-10
2454.TW,2017,11,20739411000,2017-12-10
2454.TW,2017,12,18652393000,2018-01-10
2454.TW,2018,1,16835151000,2018-02-10
2454.TW,2018,2,12708432000,2018-03-10
2454.TW,2018,3,20110404000,2018-04-10
2454.TW,2018,4,19014978000,2018-05-10
2454.TW,2018,5,20406052000,2018-06-10
2454.TW,2018,6,21060302000,2018-07-10
2454.TW,2018,7,20423891000,2018-08-10
2454.TW,2018,8,23502372000,2018-09-10
2454.TW,2018,9,23103883000,2018-10-10
2454.TW,2018,10,20835525000,2018-11-10
2454.TW,2018,11,18669239000,2018-12-10
2454.TW,2018,12,21387117000,2019-01-10
2454.TW,2019,1,16242046000,2019-02-10
2454.TW,2019,2,14161182000,2019-03-10
2454.TW,2019,3,22318664000,2019-04-10
2454.TW,2019,4,21553235000,2019-05-10
2454.TW,2019,5,19120819000,2019-06-10
2454.TW,2019,6,20893052000,2019-07-10
2454.TW,2019,7,20687841000,2019-08-10
2454.TW,2019,8,23043007000,2019-09-10
2454.TW,2019,9,23493506000,2019-10-10
2454.TW,2019,10,22002624000,2019-11-10
2454.TW,2019,11,20616426000,2019-12-10
2454.TW,2019,12,22089329000,2020-01-10
2454.TW,2020,1,19817777000,2020-02-10
2454.TW,2020,2,18220837000,2020-03-10
2454.TW,2020,3,22824361000,2020-04-10
2454.TW,2020,4,20545910000,2020-05-10
2454.TW,2020,5,21777663000,2020-06-10
2454.TW,2020,6,25279480000,2020-07-10
2454.TW,2020,7,26692397000,2020-08-10
2454.TW,2020,8,32716126000,2020-09-10
2454.TW,2020,9,37866211000,2020-10-10
2454.TW,2020,10,30438836000,2020-11-10
2454.TW,2020,11,33537766000,2020-12-10
2454.TW,2020,12,32428624000,2021-01-10
2454.TW,2021,1,35333330000,2021-02-10
2454.TW,2021,2,32552975000,2021-03-10
2454.TW,2021,3,40146677000,2021-04-10
2454.TW,2021,4,36571590000,2021-05-10
2454.TW,2021,5,41325915000,2021-06-10
2454.TW,2021,6,47755898000,2021-07-10
2454.TW,2021,7,40359813000,2021-08-10
2454.TW,2021,8,42808189000,2021-09-10
2454.TW,2021,9,47906318000,2021-10-10
2454.TW,2021,10,37412195000,2021-11-10
2454.TW,2021,11,45039216000,2021-12-10
2454.TW,2021,12,46202466000,2022-01-10
2454.TW,2022,1,43502342000,2022-02-10
2454.TW,2022,2,40028948000,2022-03-10
2454.TW,2022,3,59179559000,2022-04-10
2454.TW,2022,4,52624634000,2022-05-10
2454.TW,2022,5,52076120000,2022-06-10
2454.TW,2022,6,51029067000,2022-07-10
2454.TW,2022,7,40890418000,2022-08-10
2454.TW,2022,8,44699654000,2022-09-10
2454.TW,2022,9,56571204000,2022-10-10
2454.TW,2022,10,33384225000,2022-11-10
2454.TW,2022,11,36124647000,2022-12-10
2454.TW,2022,12,38685212000,2023-01-10
2454.TW,2023,1,22383397000,2023-02-10
2454.TW,2023,2,30309642000,2023-03-10
2454.TW,2023,3,42958473000,2023-04-10
2454.TW,2023,4,28349722000,2023-05-10
2454.TW,2023,5,31566805000,2023-06-10
2454.TW,2023,6,38218758000,2023-07-10
2454.TW,2023,7,31763135000,2023-08-10
2454.TW,2023,8,42256360000,2023-09-10
2454.TW,2023,9,36078033000,2023-10-10
2454.TW,2023,10,42810847000,2023-11-10
2454.TW,2023,11,43071172000,2023-12-10
2454.TW,2023,12,43679986000,2024-01-10
2454.TW,2024,1,44496290000,2024-02-10
2454.TW,2024,2,38481870000,2024-03-10
2454.TW,2024,3,50479987000,2024-04-10
2454.TW,2024,4,42027887000,2024-05-10
2454.TW,2024,5,42151178000,2024-06-10
2454.TW,2024,6,43092056000,2024-07-10
2454.TW,2024,7,45609723000,2024-08-10
2454.TW,2024,8,41527835000,2024-09-10
2454.TW,2024,9,44675936000,2024-10-10
2454.TW,2024,10,51117348000,2024-11-10
2454.TW,2024,11,45242346000,2024-12-10
2454.TW,2024,12,41683430000,2025-01-10
2454.TW,2025,1,51144288000,2025-02-10
2454.TW,2025,2,46171723000,2025-03-10
2454.TW,2025,3,55996226000,2025-04-10
2454.TW,2025,4,48754424000,2025-05-10
2454.TW,2025,5,45180526000,2025-06-10
2454.TW,2025,6,56433621000,2025-07-10
2454.TW,2025,7,43220164000,2025-08-10
2454.TW,2025,8,44546643000,2025-09-10
2454.TW,2025,9,54330057000,2025-10-10
2454.TW,2025,10,52026251000,2025-11-10
2454.TW,2025,11,46895680000,2025-12-10
2454.TW,2025,12,51266079000,2026-01-10
2454.TW,2026,1,46977055000,2026-02-10
2454.TW,2026,2,38954271000,2026-03-10
2454.TW,2026,3,63219184000,2026-04-10
2454.TW,2026,4,46736664000,2026-05-10
2454.TW,2026,5,47434191000,2026-06-10
2454.TW,2026,6,58011756000,2026-07-10
2303.TW,2005,5,6468487000,2005-06-10
2303.TW,2005,6,6607499000,2005-07-10
2303.TW,2005,7,7065253000,2005-08-10
2303.TW,2005,8,8010667000,2005-09-10
2303.TW,2005,9,8502877000,2005-10-10
2303.TW,2005,10,9037949000,2005-11-10
2303.TW,2005,11,9411641000,2005-12-10
2303.TW,2005,12,9018427000,2006-01-10
2303.TW,2006,1,8407421000,2006-02-10
2303.TW,2006,2,7521040000,2006-03-10
2303.TW,2006,3,8455705000,2006-04-10
2303.TW,2006,4,8463302000,2006-05-10
2303.TW,2006,5,8503690000,2006-06-10
2303.TW,2006,6,8783807000,2006-07-10
2303.TW,2006,7,9202214000,2006-08-10
2303.TW,2006,8,9416111000,2006-09-10
2303.TW,2006,9,9233535000,2006-10-10
2303.TW,2006,10,9049811000,2006-11-10
2303.TW,2006,11,8690138000,2006-12-10
2303.TW,2006,12,8371836000,2007-01-10
2303.TW,2007,1,8236608000,2007-02-10
2303.TW,2007,2,7239384000,2007-03-10
2303.TW,2007,3,7549238000,2007-04-10
2303.TW,2007,4,8131493000,2007-05-10
2303.TW,2007,5,8220010000,2007-06-10
2303.TW,2007,6,8745231000,2007-07-10
2303.TW,2007,7,10052824000,2007-08-10
2303.TW,2007,8,10433413000,2007-09-10
2303.TW,2007,9,10542277000,2007-10-10
2303.TW,2007,10,10127451000,2007-11-10
2303.TW,2007,11,9029328000,2007-12-10
2303.TW,2007,12,8463794000,2008-01-10
2303.TW,2008,1,8215553000,2008-02-10
2303.TW,2008,2,7288918000,2008-03-10
2303.TW,2008,3,8498439000,2008-04-10
2303.TW,2008,4,8521260000,2008-05-10
2303.TW,2008,5,8606625000,2008-06-10
2303.TW,2008,6,8104590000,2008-07-10
2303.TW,2008,7,8536578000,2008-08-10
2303.TW,2008,8,8165231000,2008-09-10
2303.TW,2008,9,8051904000,2008-10-10
2303.TW,2008,10,7906693000,2008-11-10
2303.TW,2008,11,6024577000,2008-12-10
2303.TW,2008,12,4609683000,2009-01-10
2303.TW,2009,1,3152994000,2009-02-10
2303.TW,2009,2,3143826000,2009-03-10
2303.TW,2009,3,4541317000,2009-04-10
2303.TW,2009,4,6877372000,2009-05-10
2303.TW,2009,5,7514440000,2009-06-10
2303.TW,2009,6,8235925000,2009-07-10
2303.TW,2009,7,8810063000,2009-08-10
2303.TW,2009,8,9061502000,2009-09-10
2303.TW,2009,9,9534518000,2009-10-10
2303.TW,2009,10,9296818000,2009-11-10
2303.TW,2009,11,9156066000,2009-12-10
2303.TW,2009,12,9292732000,2010-01-10
2303.TW,2010,1,8600453000,2010-02-10
2303.TW,2010,2,8634850000,2010-03-10
2303.TW,2010,3,9479926000,2010-04-10
2303.TW,2010,4,9319288000,2010-05-10
2303.TW,2010,5,10090157000,2010-06-10
2303.TW,2010,6,10335635000,2010-07-10
2303.TW,2010,7,10821572000,2010-08-10
2303.TW,2010,8,10885880000,2010-09-10
2303.TW,2010,9,10944144000,2010-10-10
2303.TW,2010,10,10700048000,2010-11-10
2303.TW,2010,11,10440330000,2010-12-10
2303.TW,2010,12,10178453000,2011-01-10
2303.TW,2011,1,9525055000,2011-02-10
2303.TW,2011,2,9007512000,2011-03-10
2303.TW,2011,3,9585283000,2011-04-10
2303.TW,2011,4,9563916000,2011-05-10
2303.TW,2011,5,9400051000,2011-06-10
2303.TW,2011,6,9185722000,2011-07-10
2303.TW,2011,7,8809481000,2011-08-10
2303.TW,2011,8,8200743000,2011-09-10
2303.TW,2011,9,8176522000,2011-10-10
2303.TW,2011,10,8255460000,2011-11-10
2303.TW,2011,11,8065077000,2011-12-10
2303.TW,2011,12,8104902000,2012-01-10
2303.TW,2012,1,8050922000,2012-02-10
2303.TW,2012,2,7523441000,2012-03-10
2303.TW,2012,3,8190818000,2012-04-10
2303.TW,2012,4,9124708000,2012-05-10
2303.TW,2012,5,9206251000,2012-06-10
2303.TW,2012,6,9289147000,2012-07-10
2303.TW,2012,7,9612979000,2012-08-10
2303.TW,2012,8,9798969000,2012-09-10
2303.TW,2012,9,9113111000,2012-10-10
2303.TW,2012,10,9280926000,2012-11-10
2303.TW,2012,11,9010065000,2012-12-10
2303.TW,2012,12,7796821000,2013-01-10
2303.TW,2013,1,9452116000,2013-02-10
2303.TW,2013,2,8730655000,2013-03-10
2303.TW,2013,3,9598645000,2013-04-10
2303.TW,2013,4,10280727000,2013-05-10
2303.TW,2013,5,10863111000,2013-06-10
2303.TW,2013,6,10760866000,2013-07-10
2303.TW,2013,7,11557852000,2013-08-10
2303.TW,2013,8,10998405000,2013-09-10
2303.TW,2013,9,10850515000,2013-10-10
2303.TW,2013,10,10467850000,2013-11-10
2303.TW,2013,11,10345415000,2013-12-10
2303.TW,2013,12,9905479000,2014-01-10
2303.TW,2014,1,10062618000,2014-02-10
2303.TW,2014,2,10341536000,2014-03-10
2303.TW,2014,3,11289431000,2014-04-10
2303.TW,2014,4,11528740000,2014-05-10
2303.TW,2014,5,11930014000,2014-06-10
2303.TW,2014,6,12410597000,2014-07-10
2303.TW,2014,7,11541996000,2014-08-10
2303.TW,2014,8,11415416000,2014-09-10
2303.TW,2014,9,12256438000,2014-10-10
2303.TW,2014,10,13495698000,2014-11-10
2303.TW,2014,11,11535241000,2014-12-10
2303.TW,2014,12,12204351000,2015-01-10
2303.TW,2015,1,12883284000,2015-02-10
2303.TW,2015,2,12056194000,2015-03-10
2303.TW,2015,3,12710166000,2015-04-10
2303.TW,2015,4,13020513000,2015-05-10
2303.TW,2015,5,12931054000,2015-06-10
2303.TW,2015,6,12059987000,2015-07-10
2303.TW,2015,7,12703929000,2015-08-10
2303.TW,2015,8,12190856000,2015-09-10
2303.TW,2015,9,10425056000,2015-10-10
2303.TW,2015,10,12059010000,2015-11-10
2303.TW,2015,11,11117338000,2015-12-10
2303.TW,2015,12,10673034000,2016-01-10
2303.TW,2016,1,12006857000,2016-02-10
2303.TW,2016,2,9478048000,2016-03-10
2303.TW,2016,3,12919174000,2016-04-10
2303.TW,2016,4,10764403000,2016-05-10
2303.TW,2016,5,12705227000,2016-06-10
2303.TW,2016,6,13526887000,2016-07-10
2303.TW,2016,7,12495406000,2016-08-10
2303.TW,2016,8,12933096000,2016-09-10
2303.TW,2016,9,12735087000,2016-10-10
2303.TW,2016,10,12833243000,2016-11-10
2303.TW,2016,11,12914936000,2016-12-10
2303.TW,2016,12,12557760000,2017-01-10
2303.TW,2017,1,12651900000,2017-02-10
2303.TW,2017,2,12014861000,2017-03-10
2303.TW,2017,3,12751189000,2017-04-10
2303.TW,2017,4,11926270000,2017-05-10
2303.TW,2017,5,12512276000,2017-06-10
2303.TW,2017,6,13099335000,2017-07-10
2303.TW,2017,7,12788087000,2017-08-10
2303.TW,2017,8,13045093000,2017-09-10
2303.TW,2017,9,11865021000,2017-10-10
2303.TW,2017,10,13808274000,2017-11-10
2303.TW,2017,11,12154717000,2017-12-10
2303.TW,2017,12,10667683000,2018-01-10
2303.TW,2018,1,13175662000,2018-02-10
2303.TW,2018,2,11909283000,2018-03-10
2303.TW,2018,3,12412192000,2018-04-10
2303.TW,2018,4,12411996000,2018-05-10
2303.TW,2018,5,13075480000,2018-06-10
2303.TW,2018,6,13364101000,2018-07-10
2303.TW,2018,7,14349944000,2018-08-10
2303.TW,2018,8,13180907000,2018-09-10
2303.TW,2018,9,11855805000,2018-10-10
2303.TW,2018,10,12577408000,2018-11-10
2303.TW,2018,11,11554518000,2018-12-10
2303.TW,2018,12,11385275000,2019-01-10
2303.TW,2019,1,11795477000,2019-02-10
2303.TW,2019,2,10461743000,2019-03-10
2303.TW,2019,3,10325739000,2019-04-10
2303.TW,2019,4,12082275000,2019-05-10
2303.TW,2019,5,12242267000,2019-06-10
2303.TW,2019,6,11706642000,2019-07-10
2303.TW,2019,7,13728148000,2019-08-10
2303.TW,2019,8,13184069000,2019-09-10
2303.TW,2019,9,10826223000,2019-10-10
2303.TW,2019,10,14587122000,2019-11-10
2303.TW,2019,11,13891904000,2019-12-10
