GrossProfit,IncomeAfterTaxes,Revenue,ticker,qend,avail_date
10991931000.0,4476457000.0,82171323000.0,2002.TW,2016-12-31,2017-03-31
9951522000.0,4680799000.0,82984349000.0,2002.TW,2017-03-31,2017-05-15
8780066000.0,4005105000.0,84864916000.0,2002.TW,2017-06-30,2017-08-14
8405393000.0,4248765000.0,88917499000.0,2002.TW,2017-09-30,2017-11-14
12202168000.0,7496521000.0,90245238000.0,2002.TW,2017-12-31,2018-03-31
9610131000.0,5459349000.0,93389662000.0,2002.TW,2018-03-31,2018-05-15
12522726000.0,7593712000.0,100324415000.0,2002.TW,2018-06-30,2018-08-14
14217845000.0,8180249000.0,102731612000.0,2002.TW,2018-09-30,2018-11-14
12487700000.0,6653299000.0,104219368000.0,2002.TW,2018-12-31,2019-03-31
9271354000.0,4143104000.0,96229631000.0,2002.TW,2019-03-31,2019-05-15
9233048000.0,4234789000.0,94880949000.0,2002.TW,2019-06-30,2019-08-14
6377352000.0,2658511000.0,90695068000.0,2002.TW,2019-09-30,2019-11-14
2946134000.0,-705946000.0,84435087000.0,2002.TW,2019-12-31,2020-03-31
913050000.0,-2118727000.0,77918877000.0,2002.TW,2020-03-31,2020-05-15
1917084000.0,-1294890000.0,72609411000.0,2002.TW,2020-06-30,2020-08-14
3029479000.0,-409437000.0,76649044000.0,2002.TW,2020-09-30,2020-11-14
9257907000.0,6080887000.0,87605969000.0,2002.TW,2020-12-31,2021-03-31
15973300000.0,10807742000.0,97821598000.0,2002.TW,2021-03-31,2021-05-15
24637787000.0,18097068000.0,115448026000.0,2002.TW,2021-06-30,2021-08-14
28634453000.0,21220307000.0,125578297000.0,2002.TW,2021-09-30,2021-11-14
26069071000.0,18780955000.0,129479580000.0,2002.TW,2021-12-31,2022-03-31
16777971000.0,11708436000.0,115211993000.0,2002.TW,2022-03-31,2022-05-15
16305867000.0,11028380000.0,133637840000.0,2002.TW,2022-06-30,2022-08-14
2184695000.0,1252116000.0,105340451000.0,2002.TW,2022-09-30,2022-11-14
-3366070000.0,-5993873000.0,95377204000.0,2002.TW,2022-12-31,2023-03-31
3388219000.0,-93129000.0,91345952000.0,2002.TW,2023-03-31,2023-05-15
4796340000.0,1469348000.0,95356918000.0,2002.TW,2023-06-30,2023-08-14
2702488000.0,-504568000.0,88229380000.0,2002.TW,2023-09-30,2023-11-14
5885698000.0,2659554000.0,88394248000.0,2002.TW,2023-12-31,2024-03-31
4106861000.0,1131578000.0,93753916000.0,2002.TW,2024-03-31,2024-05-15
4764589000.0,1640242000.0,94572214000.0,2002.TW,2024-06-30,2024-08-14
1890967000.0,209663000.0,85615737000.0,2002.TW,2024-09-30,2024-11-14
4298747000.0,894505000.0,86593847000.0,2002.TW,2024-12-31,2025-03-31
4603972000.0,813822000.0,83170223000.0,2002.TW,2025-03-31,2025-05-15
579111000.0,-2317161000.0,85096705000.0,2002.TW,2025-06-30,2025-08-14
197996000.0,-2890181000.0,73515650000.0,2002.TW,2025-09-30,2025-11-14
3644178000.0,886819000.0,75372686000.0,2002.TW,2025-12-31,2026-03-31
2637098000.0,-1860153000.0,79161889000.0,2002.TW,2026-03-31,2026-05-15
2618593000.0,,,2603.TW,2005-03-31,2005-05-15
2742562000.0,,,2603.TW,2005-06-30,2005-08-14
1811513000.0,,,2603.TW,2005-09-30,2005-11-14
2316048000.0,,,2603.TW,2005-12-31,2006-03-31
1626355000.0,,8705042000.0,2603.TW,2006-03-31,2006-05-15
1035757000.0,,9058719000.0,2603.TW,2006-06-30,2006-08-14
419658000.0,,8268374000.0,2603.TW,2006-09-30,2006-11-14
82813000.0,,7831263000.0,2603.TW,2006-12-31,2007-03-31
1493950000.0,,7211481000.0,2603.TW,2007-03-31,2007-05-15
595952000.0,,7213570000.0,2603.TW,2007-06-30,2007-08-14
1568726000.0,,6739445000.0,2603.TW,2007-09-30,2007-11-14
905391000.0,,6679939000.0,2603.TW,2007-12-31,2008-03-31
1331712000.0,,6106794000.0,2603.TW,2008-03-31,2008-05-15
-231935000.0,,5695154000.0,2603.TW,2008-06-30,2008-08-14
211802000.0,,5621787000.0,2603.TW,2008-09-30,2008-11-14
245771000.0,,5013677000.0,2603.TW,2008-12-31,2009-03-31
297544000.0,,3626114000.0,2603.TW,2009-03-31,2009-05-15
827151000.0,,4088908000.0,2603.TW,2009-06-30,2009-08-14
446655000.0,,3613964000.0,2603.TW,2009-09-30,2009-11-14
416241000.0,,3733961000.0,2603.TW,2009-12-31,2010-03-31
-30051000.0,,3707990000.0,2603.TW,2010-03-31,2010-05-15
940804000.0,,4888142000.0,2603.TW,2010-06-30,2010-08-14
567447000.0,,4146042000.0,2603.TW,2010-09-30,2010-11-14
382038000.0,,4283837000.0,2603.TW,2010-12-31,2011-03-31
98393000.0,,3685070000.0,2603.TW,2011-03-31,2011-05-15
136831000.0,,3900016000.0,2603.TW,2011-06-30,2011-08-14
315645000.0,,3778643000.0,2603.TW,2011-09-30,2011-11-14
179275000.0,,3997506000.0,2603.TW,2011-12-31,2012-03-31
186117000.0,,3897121000.0,2603.TW,2012-03-31,2012-05-15
135804000.0,,4003802000.0,2603.TW,2012-06-30,2012-08-14
309943000.0,,3915003000.0,2603.TW,2012-09-30,2012-11-14
511398000.0,,4404306000.0,2603.TW,2012-12-31,2013-03-31
-911466000.0,-1956855000.0,33381699000.0,2603.TW,2013-03-31,2013-05-15
852897000.0,-569300000.0,36495731000.0,2603.TW,2013-06-30,2013-08-14
1411308000.0,89520000.0,35991279000.0,2603.TW,2013-09-30,2013-11-14
-963994000.0,389831000.0,33347675000.0,2603.TW,2013-12-31,2014-03-31
-175483000.0,-1926508000.0,34320714000.0,2603.TW,2014-03-31,2014-05-15
1901002000.0,412030000.0,35178947000.0,2603.TW,2014-06-30,2014-08-14
4113398000.0,2475408000.0,37597875000.0,2603.TW,2014-09-30,2014-11-14
1507894000.0,1094234000.0,37186838000.0,2603.TW,2014-12-31,2015-03-31
3165939000.0,1856562000.0,35304000000.0,2603.TW,2015-03-31,2015-05-15
1634225000.0,-49988000.0,34800478000.0,2603.TW,2015-06-30,2015-08-14
-1210351000.0,-2566167000.0,33036256000.0,2603.TW,2015-09-30,2015-11-14
-1970489000.0,-3979704000.0,30672953000.0,2603.TW,2015-12-31,2016-03-31
-2671728000.0,-4587588000.0,28604206000.0,2603.TW,2016-03-31,2016-05-15
-1153807000.0,-1272581000.0,29734216000.0,2603.TW,2016-06-30,2016-08-14
-405746000.0,-1597763000.0,31933823000.0,2603.TW,2016-09-30,2016-11-14
743117000.0,-1107379000.0,34195363000.0,2603.TW,2016-12-31,2017-03-31
2108524000.0,168909000.0,33838895000.0,2603.TW,2017-03-31,2017-05-15
3236765000.0,2898020000.0,37704038000.0,2603.TW,2017-06-30,2017-08-14
4513159000.0,4022470000.0,41525337000.0,2603.TW,2017-09-30,2017-11-14
1030676000.0,-427778000.0,37514422000.0,2603.TW,2017-12-31,2018-03-31
913963000.0,15876000.0,36840688000.0,2603.TW,2018-03-31,2018-05-15
108753000.0,-1775903000.0,38287351000.0,2603.TW,2018-06-30,2018-08-14
3288478000.0,771205000.0,44907211000.0,2603.TW,2018-09-30,2018-11-14
3154296000.0,1067323000.0,49201403000.0,2603.TW,2018-12-31,2019-03-31
3412922000.0,463906000.0,45697052000.0,2603.TW,2019-03-31,2019-05-15
3698477000.0,-447527000.0,47111741000.0,2603.TW,2019-06-30,2019-08-14
3883739000.0,87364000.0,49855977000.0,2603.TW,2019-09-30,2019-11-14
3522482000.0,-326756000.0,47924511000.0,2603.TW,2019-12-31,2020-03-31
2944677000.0,-733149000.0,43475255000.0,2603.TW,2020-03-31,2020-05-15
7563654000.0,3842832000.0,43870746000.0,2603.TW,2020-06-30,2020-08-14
13461797000.0,9488426000.0,55042118000.0,2603.TW,2020-09-30,2020-11-14
21517058000.0,16169201000.0,64689793000.0,2603.TW,2020-12-31,2021-03-31
46639655000.0,40865688000.0,89953060000.0,2603.TW,2021-03-31,2021-05-15
54760180000.0,48787348000.0,99966473000.0,2603.TW,2021-06-30,2021-08-14
99007801000.0,87261663000.0,143481647000.0,2603.TW,2021-09-30,2021-11-14
101587123000.0,86195360000.0,156005652000.0,2603.TW,2021-12-31,2022-03-31
118026745000.0,106151277000.0,170824671000.0,2603.TW,2022-03-31,2022-05-15
121765711000.0,105513385000.0,174999201000.0,2603.TW,2022-06-30,2022-08-14
113118493000.0,103018570000.0,170433361000.0,2603.TW,2022-09-30,2022-11-14
45531430000.0,31489733000.0,111026528000.0,2603.TW,2022-12-31,2023-03-31
14801426000.0,6333881000.0,66826650000.0,2603.TW,2023-03-31,2023-05-15
13795232000.0,6460815000.0,67384615000.0,2603.TW,2023-06-30,2023-08-14
12408948000.0,23054806000.0,72812414000.0,2603.TW,2023-09-30,2023-11-14
8903548000.0,4126199000.0,69691146000.0,2603.TW,2023-12-31,2024-03-31
18949308000.0,18223278000.0,88638659000.0,2603.TW,2024-03-31,2024-05-15
35882184000.0,30565716000.0,106328606000.0,2603.TW,2024-06-30,2024-08-14
80369230000.0,63293726000.0,152788923000.0,2603.TW,2024-09-30,2024-11-14
40904049000.0,31901322000.0,115811709000.0,2603.TW,2024-12-31,2025-03-31
33291964000.0,27837686000.0,109970561000.0,2603.TW,2025-03-31,2025-05-15
18693094000.0,11353343000.0,86483997000.0,2603.TW,2025-06-30,2025-08-14
25341383000.0,22075857000.0,96920534000.0,2603.TW,2025-09-30,2025-11-14
15352580000.0,8980924000.0,85693535000.0,2603.TW,2025-12-31,2026-03-31
13386693000.0,8690656000.0,86511471000.0,2603.TW,2026-03-31,2026-05-15
1106640000.0,,,2609.TW,2005-03-31,2005-05-15
1592851000.0,,,2609.TW,2005-06-30,2005-08-14
1911621000.0,,,2609.TW,2005-09-30,2005-11-14
349671000.0,,,2609.TW,2005-12-31,2006-03-31
-477331000.0,,19439332000.0,2609.TW,2006-03-31,2006-05-15
818109000.0,,22825766000.0,2609.TW,2006-06-30,2006-08-14
-147209000.0,,24573154000.0,2609.TW,2006-09-30,2006-11-14
-167612000.0,,25201633000.0,2609.TW,2006-12-31,2007-03-31
-740582000.0,,24126927000.0,2609.TW,2007-03-31,2007-05-15
7197000.0,,27517361000.0,2609.TW,2007-06-30,2007-08-14
