,A_持有0050,B_動能Top5,C_動能+濾網,D_0050均線,C_週一開盤成交,C_最差成交
2024-09-20,210411.76949292014,462308.2985940445,464708.3854109397,158947.80141532148,409403.90246529406,120206.3494299485
2024-09-23,211334.3429182131,463906.10787444003,466314.4950377097,158947.80141532148,410768.80796378077,120594.16248587867
2024-09-24,213352.46089917014,469916.7059503067,472352.46667162084,158947.80141532148,416086.82041876734,122155.4247196128
2024-09-25,216523.7865522463,470730.5749841202,473169.77568498754,158947.80141532148,416795.7695192617,122361.02315024634
2024-09-26,218311.2338483889,470002.6476998795,472437.73842302465,158947.80141532148,416136.91036551417,122164.64358023902
2024-09-27,217849.9471357424,463392.507725472,465795.6633578584,158947.80141532148,410687.940886907,120565.83568457862
2024-09-30,212141.59011059592,457229.71703028155,459601.4897586152,158947.80141532148,405418.540622514,118275.72263272971
2024-10-01,211737.98473339865,459773.11977076007,462153.6598635957,158947.80141532148,407678.0815008099,118944.17475827903
2024-10-04,211737.98473339865,453305.9067859502,455645.8413246247,158947.80141532148,401943.88274745294,117297.28763135642
2024-10-07,216985.0368269045,458243.16408728075,460614.3987205598,158947.80141532148,406274.93488732196,118523.87199472466
2024-10-08,215947.17360668967,457478.2337360234,459838.5146492097,158947.80141532148,405619.6567806325,118340.94259714165
2024-10-09,217965.27336865256,455083.2801151128,457427.4997032258,158947.80141532148,403501.76425972796,117727.48476861992
2024-10-11,221597.84929638694,455240.3830018564,457585.381760723,158812.05490980888,404388.7558025441,117981.31383585015
2024-10-14,221770.83864575217,456990.2943940683,459352.05510056677,158936.00163374687,405494.8461975551,117121.84385255871
2024-10-15,226498.9955671389,461359.74692397553,463733.1428233451,162323.72210799003,409379.43775791884,118242.75172761975
2024-10-16,222578.10405712912,459115.75414138276,461482.4703990287,159514.40662489677,407381.596060226,117662.61812929211
2024-10-17,222924.06453686545,467023.21147780854,469433.1241465873,159762.2870188787,414387.00498814345,119683.49003938732
2024-10-18,228459.4322126467,468332.64946437394,470747.33265997877,163728.37332258964,415947.46423954726,120138.64461854992
2024-10-21,228401.78731518576,469666.70216060197,472087.73432471266,163687.0708018377,418302.0714532069,119429.56002499521
2024-10-22,227536.87700634787,475908.3216598085,478363.9511749934,163067.36328993583,423871.18842708383,121010.97907711923
2024-10-23,226037.7088544924,467725.7050292543,470133.2971756648,161993.2105647161,416550.4594384364,118960.93059994638
2024-10-24,224653.8669355471,467508.98498225724,469916.4956772517,161001.68898878837,416375.15197383676,118892.71169735849
2024-10-25,226498.9955671389,474688.64660108957,477138.10024988605,162323.72210799003,423619.3140526942,120895.43818356455
2024-10-28,226095.39018994162,469725.64953840646,472146.7576824422,162034.53919325615,416852.26542687585,118387.8175754059
2024-10-29,220848.28343945334,461115.8171562043,463493.31021845294,158274.99160109306,409186.4880220907,116221.42377657778
2024-10-30,221194.24391918967,458887.74776686105,461253.5008693929,158522.871995075,407202.814316036,115661.4551333893
2024-11-01,219695.09398632834,467082.7945521664,469488.05714783305,157448.7323237493,414832.7554171102,117830.2493686188
2024-11-04,222520.44094067405,471837.03654130216,474267.84382996196,159473.09105025078,418997.95987968956,117902.89163159927
2024-11-05,223327.66991406272,477955.9333918881,480421.56679138774,160051.4699336126,424415.1290844015,119448.33337354263
2024-11-06,225115.13542919944,481996.25095780607,484478.1233709776,161332.18747816826,428001.5275066427,120442.38046216567
2024-11-07,227709.84813671897,482993.14162858244,485481.2798956358,163191.29695997978,428882.5443294576,120688.30415296157
2024-11-08,229497.3136518557,487650.27602221846,490174.7473486842,164472.01450453544,433846.88119011436,122121.69012403091
2024-11-11,229612.63988476584,486773.473898195,489294.4722021998,164554.64565382744,433335.8821473027,120155.7905370703
2024-11-12,223731.31172924826,474047.35556628584,476497.54401006113,160340.67895613456,421970.0988831425,117038.54128475096
2024-11-13,222289.7702558596,481417.55643298506,483907.87588872324,159307.81569777275,428551.1490235234,118859.79329891111
2024-11-14,220271.68871289084,473075.1668761003,475523.1203650416,157861.8619624212,421101.4007019902,116814.9159490576
2024-11-15,221828.5199812014,464413.3834103381,466812.93503300956,158977.3302622869,414503.7812333012,115012.23732204344
2024-11-18,218714.8574445803,459430.2547940051,461802.1785327654,156746.39366255546,405786.4920223406,110208.07753271828
2024-11-19,221713.1755292971,471559.3727902209,473993.54611699394,158894.68605910087,416505.72646600514,113111.13242621193
2024-11-20,220790.62032299826,476091.67195403925,478555.0940295916,158233.67602644706,420510.79204065114,114187.72195715675
2024-11-21,218368.89696484397,480565.3898190295,483050.3241931658,156498.51326857353,424487.21042901784,115269.16363043556
2024-11-22,222635.7671735842,482246.17428707617,484744.95469977026,159555.72219954277,426018.94453698903,115684.54551214943
2024-11-25,221828.5199812014,481186.55084347265,483680.51397253637,158977.3302622869,424952.139981165,115394.76694728243
2024-11-26,218945.5099104006,478923.38094448583,481406.60676886205,156911.65596113945,423037.1690110112,114845.48929072726
2024-11-27,215774.18425732444,461192.3092586948,463599.46349646215,154639.403786762,407399.06763924606,110633.78621150363
2024-11-28,215428.2237775881,460520.60511135595,462918.85439612035,154391.52339278007,406800.35603035934,110499.5578637253
2024-11-29,215947.17360668967,463537.8301725131,465953.95929488965,154763.3505107,409889.1348542119,111328.43847895968
2024-12-02,221078.93590527365,476654.18277642544,479151.4664932234,158440.25389967705,421267.4328189798,113589.17825975898
2024-12-03,224077.2722089846,484212.75417611416,486752.1925025923,160588.5593501165,427924.5694004007,115403.30380526069
2024-12-04,225403.4327924807,489024.2444638949,491595.3559623701,161538.7522975042,432238.35177955107,116522.77265444282
2024-12-05,226614.32180004905,483563.9122037631,486098.0247703535,162406.35325728203,427358.31190833525,115241.68696108344
2024-12-06,225749.393272217,486737.0149217657,489286.6207052988,161786.63269148613,430140.6664768167,116011.31544771674
2024-12-09,226037.7088544924,501004.6095109991,503631.1813666147,161993.2105647161,442521.9343573464,119305.90281267371
2024-12-10,224423.23268872092,492419.2029024176,494998.4467551035,160836.43974409843,434983.03739231953,117296.8870656034
2024-12-11,222462.77782421897,490310.03973255673,492885.83084934176,159431.77547560478,433214.47639531025,116795.28598375525
2024-12-12,225057.47231274436,487885.4154420904,490442.8352858347,161290.87190352226,431058.9068648232,116241.87159700599
2024-12-13,225230.4616621096,494076.49761873396,496672.98050151346,161414.81862746025,436958.69122761616,117778.66337557044
2024-12-16,226153.03508740256,488197.6719618431,490755.7782996702,162075.8417140081,429924.399755324,114747.9193520484
2024-12-17,227306.2427595217,493403.13703447493,496009.53562388895,162902.1140452459,434497.71695503104,115922.96540307379
2024-12-18,227306.2427595217,491278.9679747215,493874.3654731321,162902.1140452459,432624.2311075579,115427.02701043463
2024-12-19,224192.5802229006,490816.67371278914,493404.77725444315,160671.17744551445,432212.1825502764,115318.3149857459
2024-12-20,222116.7991254885,490748.9648821654,493312.47909962974,159183.8820277288,432146.15638526785,115347.35919427252
2024-12-23,227479.2138898928,492925.4244540038,495494.03782307944,163026.04771528984,434050.2551080582,115788.14452133482
2024-12-24,228113.4899519045,493239.8560946288,495810.2471126302,163480.50598250175,434346.01914614416,115869.74065170591
2024-12-25,228805.3744733889,492051.25379970693,494615.31290852866,163976.24066267753,433279.9334070084,115581.00386581724
2024-12-26,228632.4033430178,491407.10894039297,493962.2056010946,163852.3069926336,432710.41561526037,115418.61253891294
2024-12-27,229381.98741894553,490826.24179657135,493376.9978842827,164389.38335524345,432958.30430239416,115480.51686630552
2024-12-30,228113.4899519045,488764.26718719635,491329.68452979054,163480.50598250175,430834.13363266224,113814.78123373314
2024-12-31,225749.393272217,486833.0783291641,489374.4704337212,161786.63269148613,429135.3509025597,113384.61489767357
2025-01-02,223788.97484570334,476961.85131271515,479432.1517958733,160381.99453078056,420425.8291778588,111081.86912817284
2025-01-03,226037.7088544924,479628.59167302446,482081.652175801,161993.2105647161,423565.5672493004,111916.43118948265
2025-01-06,233129.9077985842,483940.9863339742,486393.7997626235,167074.76516829277,430282.4734532333,113022.2593674154
2025-01-07,235724.62050610373,489669.28590977984,492131.8110617568,168933.8746501043,435388.15699357755,114339.25457615564
2025-01-08,232207.3708112795,486764.4932996114,489216.46892537375,166413.768189533,432787.6351925827,113666.66011662195
2025-01-09,229554.9949873049,468028.01693547564,470367.6717223098,164513.34313307548,415987.49643678433,109275.66385502527
2025-01-10,229497.3136518557,466907.79300142603,469234.0182625432,164472.01450453544,415420.1869008041,109117.7914642782
2025-01-13,224192.5802229006,448237.746580375,450431.6554047246,160671.17744551445,398993.289917805,104396.62885695769
2025-01-14,225576.42214184592,458125.0953314431,460386.76541677903,161662.69902144218,407827.627770283,106700.01258498503
2025-01-15,223846.61974316428,455417.77746797877,457669.0007759709,160423.2970515325,405411.4028099559,106072.26789504362
2025-01-16,228401.78731518576,458833.2782995828,461120.1696068425,163687.0708018377,408472.2611931346,106874.95341140105
2025-01-17,229512.4718549807,454379.28046110534,456624.3477154849,164482.8753443792,405264.2013405345,106027.55039626433
2025-01-20,231850.75221997092,455601.51204374694,457844.7161847232,166158.25126753593,403805.07907102484,104851.76539949859
2025-01-21,232318.41558056662,458782.8887679901,461036.2916852115,166493.3316737249,406637.43523404974,105602.97554354156
2025-01-22,235358.18187695334,461764.8350276649,464054.4050174484,168671.32167921806,409671.21552274603,106385.29109529937
2025-02-03,225303.53804760764,452093.78111073375,454321.4336734543,161467.1777964666,402951.4598494992,104020.19028580785
2025-02-04,226648.06337719748,449892.0439014137,452118.06722600554,162430.5290690496,401039.7196837888,103564.18433488012
2025-02-05,230097.04650097678,459678.9304752052,461981.09374578093,164901.7225886419,409823.61734309053,105834.73191178442
2025-02-06,231090.80153637717,459890.58567234874,462193.6920123825,165613.74723921562,409991.6372100339,105884.65592301489
2025-02-07,232143.03954296897,462934.27298621373,465252.63850832277,166367.67488966728,413201.2780715451,106704.27137101293
2025-02-10,229512.4718549807,456912.8977268143,459252.0282788306,164482.8753443792,407944.0185045067,104696.28944719494
2025-02-11,230915.4254987795,460918.89812354284,463263.0451245337,165488.090455158,411512.26587999496,105624.9662660426
2025-02-12,230564.69164257834,454062.460394661,456398.36311769777,165236.7899409368,405451.5448716942,104042.84297502697
2025-02-13,229570.9183881838,459030.47905616,461412.92842531495,164524.75223646904,409945.63978136214,105182.4975160426
2025-02-14,226823.43941479514,459292.58721629763,461708.94949936675,162556.18585310722,410215.22529161605,105238.52308977307
2025-02-17,230272.4043195803,469848.8009614148,472276.4400999527,165027.36631880546,419519.1639485758,107663.02947125155
2025-02-18,231090.80153637717,471411.19698802615,473856.9046232681,165613.74723921562,420943.5523305338,108021.7337711783
2025-02-19,230681.62114697287,467544.3918122449,469996.7298185806,165320.56983290458,417586.0432362955,107138.50696453768
2025-02-20,229804.75917797873,464078.7031830945,466521.37137436675,164692.29896651054,414485.94666341954,106326.90068707186
2025-02-21,231441.55361157248,468612.85575002077,471072.2872186334,165865.06080733085,418552.0930867594,107378.59648785311
2025-02-24,229395.54235058615,464968.4970464075,467421.44578796934,164399.09545241142,415454.37465255643,106553.81084389496
2025-02-25,226414.22258740256,461043.64217275026,463471.8672662408,162262.9823390081,411959.51118820097,105682.04886574554
2025-02-26,227641.81841259787,464995.9679784143,467451.9583917291,163142.55371962333,415470.25606124784,106573.34708351898
2025-02-27,225069.71547680686,452375.32221281854,454730.8059619719,161299.64412031914,404600.21504562284,103774.25655312347
2025-03-03,219867.02663403342,444229.7160993847,446550.93342245166,157571.9219218328,397785.237799675,101520.92867509025
2025-03-04,218405.60823803733,444025.59119475214,446335.5379718596,156524.8168650701,397564.14436248015,101510.46008149284
2025-03-05,221269.9984968264,449158.35692274896,451491.0226863677,158577.15008650566,402178.4390936203,102665.11353531975
2025-03-06,219925.4913862307,448583.7643972668,450915.8032459075,157613.8118678167,401674.03373625944,102520.70823517937
2025-03-07,217879.48012524436,441441.0152709601,442053.5112837378,155546.06700264046,395286.78178313444,100866.14207306999
2025-03-10,216593.43776684592,435897.5762717841,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-11,212793.7025678713,430148.59473110415,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-12,213729.01107006858,426193.0483214972,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-13,211741.48278027365,417816.25402523257,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-14,211039.97862988303,418237.2670450254,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-17,212852.16732006858,417968.0427446409,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-18,213729.01107006858,422965.8799448057,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-19,211098.46160107444,421388.83215046366,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-20,215658.09282666037,424738.90441990335,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-21,213904.38710766623,422502.29080449115,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-24,213670.56453686545,418767.97130452166,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-25,215891.9336164553,419219.8074327565,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-26,215716.57579785178,420240.7822443105,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-27,211624.55327587912,419883.1717363454,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-28,209520.09548168967,416526.0042399122,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-03-31,201979.126273926,403988.8243826582,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-01,206129.59532910178,411069.15872370737,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-02,205778.84325390647,406931.4112073176,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-07,185201.9104536135,371038.18438351084,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-08,179180.80617504905,373450.6110383265,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-09,170938.3510358889,352968.9651376002,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-10,188007.85417919944,380691.7865678065,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-11,192392.145805176,385325.3729499083,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-14,191398.37255078147,389632.8133795958,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-15,193327.4725263674,393756.4842303496,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-16,189820.04286938498,389500.6281684142,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-17,187715.5668562014,384214.11046440416,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-18,188124.76546459983,385132.41226196516,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-21,185435.75124340842,378577.0972728752,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-22,182337.5019758303,378098.2024364494,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-23,190404.59929638694,385771.8154430412,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-24,189293.914756592,377369.6947479271,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-25,193795.11766796897,378979.04303700646,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-28,195431.91210156272,381218.5268245431,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-29,196191.86278515647,381411.90492207726,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-04-30,197127.17128735373,381927.4348979684,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-02,202855.98824292014,384823.96907759685,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-05,201043.81777172873,382209.83863402385,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-06,199933.11501293967,391380.45903731365,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-07,199173.18254834006,387536.6261019804,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-08,201803.76845532248,385847.1482730009,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-09,204317.40663891623,388586.2395860408,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-12,206597.24047070334,392161.5703813289,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-13,209110.91509228537,396509.0841256831,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-14,213845.92235546897,401199.6948205684,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-15,213378.2772138674,398319.201049969,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-16,213962.8518598635,402701.6241490003,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-19,210981.5320966799,398141.76734129153,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-20,211390.74892407248,399773.0736271497,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-21,214664.35601025412,403455.44446912967,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-22,212326.05742626975,404242.84140745364,442053.5112837378,155546.06700264046,394055.26009569527,98612.20762379435
2025-05-23,211449.1954572756,397074.812802201,442053.5112837378,155413.2066597579,394055.26009569527,98612.20762379435
2025-05-26,211215.3546674807,391218.0280846412,442053.5112837378,155241.35130544883,394055.26009569527,98612.20762379435
2025-05-27,209344.73766308615,386534.1737259681,442053.5112837378,153866.5888085006,394055.26009569527,98612.20762379435
2025-05-28,209695.47151928733,387220.8954056556,442053.5112837378,154124.3517555831,394055.26009569527,98612.20762379435
2025-05-29,210163.13487988303,380676.63732336403,442053.5112837378,154468.04907461387,394055.26009569527,98612.20762379435
2025-06-02,205661.91374951194,377822.53743933083,442053.5112837378,151159.99083181602,394055.26009569527,98612.20762379435
2025-06-03,207123.35036450217,380261.6733646238,442053.5112837378,152234.03658529502,394055.26009569527,98612.20762379435
2025-06-04,211975.30535107444,383867.4137515867,442053.5112837378,155799.8577751754,394055.26009569527,98612.20762379435
2025-06-05,212384.48574047873,376747.46807287575,442053.5112837378,156100.57451864463,394055.26009569527,98612.20762379435
2025-06-06,212735.2560346682,368735.18935828423,442053.5112837378,156358.36424490195,394055.26009569527,98612.20762379435
2025-06-09,214781.23085766623,373170.38894324517,442053.5112837378,157862.00152059775,394055.26009569527,98612.20762379435
2025-06-10,220568.49434643576,381031.78142981743,442053.5112837378,162115.20395895225,394055.26009569527,98612.20762379435
2025-06-11,220568.49434643576,382398.24737220025,442053.5112837378,162115.20395895225,394055.26009569527,98612.20762379435
2025-06-12,220568.49434643576,382607.4450040362,442053.5112837378,162115.20395895225,394055.26009569527,98612.20762379435
2025-06-13,220568.49434643576,384787.41863069165,441676.2572159975,162115.20395895225,394055.26009569527,98612.20762379435
2025-06-16,220568.49434643576,382558.4192715608,439122.92843486957,162115.20395895225,393431.1790548386,97987.19047110341
2025-06-17,220568.49434643576,379328.1956387483,435443.5474229067,162115.20395895225,390114.7291341843,97167.72358267568
2025-06-18,222474.21935253928,377285.20377168286,433111.05399181537,163515.7681908248,388019.85493527073,96649.02273886465
2025-06-19,220276.20702343772,373095.4958859407,428312.033834955,161900.39480825645,383713.18444882054,95582.88893454336
2025-06-20,219948.8663557131,372153.5201090089,427218.1746144188,161659.82409139854,383106.9763418259,95432.65475027822
2025-06-23,218124.99929028342,369996.5064371339,424748.89986466296,160319.4192757247,381501.82333895995,94719.98116404032
2025-06-24,222100.09230786155,383230.22228796396,439931.79290055163,163240.81301351768,395175.4504980786,98151.2208719871
2025-06-25,225326.9312360842,386149.5340250245,443286.21212052234,165612.2963966964,398179.74490878417,98855.11025339579
2025-06-26,225607.52196484397,382506.77673132333,439106.0958180321,165818.50943227988,394425.7191595776,97908.07894999003
2025-06-27,225841.3627546389,377520.5670736121,433376.60298358084,165990.36478658897,389663.83340213133,96735.1844645164
2025-06-30,226168.7034223635,375466.55880334845,431010.82380114676,166230.93550344688,388390.4691174175,96062.85294701427
2025-07-01,227478.15718823264,383529.12731531134,440258.7544423211,167193.28531881553,396753.47464872856,98097.3548619923
2025-07-02,227524.92534619162,384592.45489099494,441475.9111806023,167227.65638967734,397850.5461819317,98364.31811882823
2025-07-03,230658.2279584963,391607.3479574012,449510.2144948113,169530.39763113242,405153.9805996563,100155.877597588
2025-07-04,228507.00200634787,387375.3055104986,444656.7225057867,167949.40870901328,401186.7537548687,99183.57575585216
2025-07-07,227150.78008251975,382064.95150659233,438569.88675139216,166952.6878227828,395200.20584371034,97385.23983010094
2025-07-08,226121.9352644045,383913.4680318609,440689.3067648199,166196.56443258506,397105.360018515,97855.53932961266
2025-07-09,228460.2338483889,391165.9417943731,449012.7032034185,167915.03763815147,404585.2201259369,99690.61583718102
2025-07-10,231079.1049421389,396952.8998174444,455642.3193228033,169839.71048971397,410599.4386317963,101177.05022438805
2025-07-11,232061.18160229514,395399.8873931863,453870.0866382716,170561.4628090499,409406.4518764252,100883.79894264977
2025-07-14,230704.9961164553,387676.0094329812,444999.8847644923,169564.76870199424,400314.8133126629,98296.05130399385
2025-07-15,233838.29872875998,395944.86734313745,454495.14330941415,171867.50994344932,408868.6165658367,100397.54086698213
2025-07-16,235708.9157331545,398512.5623199441,457447.9927051661,173242.27244039756,411512.6408273113,101041.22354520479
2025-07-17,237111.90581494162,398120.6031829812,456999.7333973048,174273.36439748984,411101.6747933758,100940.07260526338
2025-07-18,240619.3172529299,405970.5923975073,466015.44022623275,176851.04742666465,419625.7026559246,103035.50345243135
2025-07-21,239724.5277937014,405974.1355951391,466020.94036356185,176193.44462057334,419448.55354257545,102541.21714776561
2025-07-22,238076.18251782248,399126.235357102,458181.6023813841,174982.0350899337,412418.7327417942,100809.52861016795
2025-07-23,238782.62401562522,405027.4913690649,464952.22661844466,175501.21634145957,418503.48255868873,102302.52915948436
2025-07-24,240195.4705732424,404908.6123254858,464815.2183329222,176539.55206533652,418388.13893075904,102273.22398370311
2025-07-25,239724.5277937014,404715.4028660388,464574.11199745466,176193.44462057334,418540.6769556614,102319.83494561717
2025-07-28,240430.95107250998,412512.56894269894,473512.98852333357,176712.61248251182,425719.20998806827,103487.92016714659
2025-07-29,237605.23973828147,408470.64078107785,468865.3163431578,174635.9276451705,421540.81380886905,102461.61293142881
2025-07-30,240195.4705732424,409719.5921970935,470280.0391214781,176539.55206533652,422817.13509793155,102769.83778494444
2025-07-31,242785.71962719748,425833.4823948474,488765.3123148375,178443.18987508994,439450.1166042792,106800.71316641416
2025-08-01,240666.41335278342,425408.8373285968,488279.0169914622,176885.6595100997,439450.1166042792,106800.71316641416
2025-08-04,239253.56679516623,418224.4601313312,480087.758942451,175847.32378622275,437338.08405689837,106269.25703437743
2025-08-05,242314.75862866233,428068.56227366516,491415.51331027935,178097.06904073936,447298.73979191424,108711.10278709349
2025-08-06,240195.4705732424,427196.8597590167,490399.0461929698,176539.55206533652,446543.7169647658,108509.2366982263
2025-08-07,247024.29573803733,442280.99251048156,507707.28128513286,181558.2238258956,462180.91023258807,112367.10495384154
2025-08-08,247024.29573803733,443641.1637644985,509281.2438227582,181558.2238258956,463875.16722111346,112800.61847312865
2025-08-11,248908.10329418967,448057.59113266255,514371.52568310976,182942.68038412314,467214.25499397493,113246.89110796544
2025-08-12,249143.58379345725,448162.25534775044,514487.7989375043,183115.74080129844,467323.37300544954,113274.58497088047
2025-08-13,251262.85362988303,457874.0119853237,525621.500200932,184673.24438711387,477449.2360425589,115741.58207171055
2025-08-14,250320.968070801,454854.081046603,522158.68263501406,183981.0294975875,474304.86937385774,114979.32546465489
2025-08-15,250320.968070801,460870.01018892543,529050.1125605362,183981.0294975875,480603.16710334993,116512.77074663731
2025-08-18,251027.3913496096,466527.767238486,535530.761089589,184500.19735952598,486508.00386051607,117895.05130147515
2025-08-19,250556.44857006858,456523.23044954555,524066.2442591447,184154.0899147628,476155.0635071225,115396.42128133355
2025-08-20,243492.14290600608,439101.6988638522,504123.4397242326,178962.35773702842,458034.43634037446,111006.00303792534
2025-08-21,244905.0076826174,445294.3379019381,511221.7003443498,180000.70685049277,464489.5070190854,112595.76097249566
2025-08-22,243727.62340527365,443393.4207404032,509045.0259952091,179135.4181542037,462947.1304779477,112239.13635396538
2025-08-25,248201.68001538108,451337.70900944615,518137.1992740177,182423.51252218467,473370.5898490225,114339.64253764146
2025-08-26,248437.1422956545,457026.98632267857,524670.1024951481,182596.55954977256,479339.4687781607,115771.47723536484
2025-08-27,249614.52657299826,460999.50631169224,529217.5729007267,183461.84824606162,483468.1586509024,116761.44000773423
2025-08-28,247259.7762373049,454423.8902838602,521685.4841556095,181731.2842430709,476552.21239235747,115087.8584342479
2025-08-29,247259.7762373049,455738.8275821148,523200.1253041536,181731.2842430709,478373.25874855864,115504.47476725571
2025-09-01,244905.0076826174,441608.81351351127,506932.1024007112,180000.70685049277,462326.05810119375,111310.5452350552
2025-09-02,244905.0076826174,442217.37644075736,507647.53230183426,180000.70685049277,462935.60427428945,111470.94806708644
2025-09-03,244669.52718334983,443427.7211368023,509041.59217732254,179827.64643331748,464192.1901812719,111774.46860541652
2025-09-04,246317.8542402346,446735.1678531109,512840.19012348953,181039.04257436973,467662.46311523183,112614.05182685207
2025-09-05,248908.10329418967,456980.8317441762,524612.2661611285,182942.68038412314,478818.8180499242,115340.58278693508
2025-09-08,251262.85362988303,455998.7400083364,523482.36699120665,184673.24438711387,476770.3237148926,114706.36122426056
2025-09-09,253853.12090283225,471665.2282285512,541506.487840816,186576.8955864547,493151.82670561527,118572.09814747833
2025-09-10,258798.1202924807,486478.77577493794,558473.2318593707,190211.09739919883,508465.208236377,122354.19247731232
2025-09-11,261152.8888471682,490976.2102231801,563609.7269765582,191941.67479177695,513153.8497158692,123514.250948992
2025-09-12,263743.1196821291,493102.0108135448,566046.0934444837,193845.29921194297,515920.4689785645,124168.97217091583
2025-09-15,263743.1196821291,488828.2229717479,561151.7329708509,193845.29921194297,509988.639264794,122334.23993829428
2025-09-16,267275.2725141604,491484.6546734081,564202.3351437025,196441.16530081016,512818.514264794,122965.50782159506
2025-09-17,265391.4467390139,491449.31179315905,564165.1392208509,195056.69535299522,512742.55170986237,122959.06911615073
2025-09-18,268217.17629223655,502089.79213983874,576341.2981563978,197133.39357992393,523811.57069179596,125637.86962274252
2025-09-19,268452.63857251,500296.42579163576,574302.0247699266,197306.44060751182,522419.5908333975,125310.81380609213
2025-09-22,270336.46434765647,505195.68154419924,579903.0416461473,198690.91055532676,525156.2914493105,125260.05252343371
2025-09-23,275281.4637373049,507242.0567120459,582254.8626758103,202325.1123680709,527284.9419314882,125772.73413354113
2025-09-24,275046.00145703147,508791.76188172365,584035.6402026658,202152.065340483,528872.6484439394,126152.32031518176
2025-09-25,274104.07945996115,502358.0846203711,576645.0684405809,201459.82367178184,522218.16812777735,124581.55835229113
2025-09-26,269630.02284985373,487833.09524883877,559996.8447717456,198171.72930380088,507646.5136477969,121118.27667504504
2025-09-30,272220.2719038088,495724.54700054775,569012.6640161304,200075.3671135543,514945.1178101495,122179.28434521858
2025-10-01,273633.118461426,499994.83133282315,573916.5198816089,201113.70283743125,519407.93095101864,123244.34135205451
2025-10-02,278813.61656933615,512248.2583042587,587957.2708429126,204920.9784569381,532135.9388398125,126265.91944653694
2025-10-03,282816.7121809084,526178.6894974319,603921.7518300391,207862.95199056846,547201.900036712,129832.32145459358
2025-10-07,290587.4411237795,531573.3769516555,610108.7424611426,213573.8520302413,551295.962667045,130574.2644884604
